yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationY,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,236,2,6,Right Corner 3,Right Side,R,24+ ft.,230,13,52,23,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,238,2,6,Restricted Area,Center,C,Less Than 8 ft.,-4,5,48,0,TRUE,TRUE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,242,2,6,Above the Break 3,Right Side Center,RC,24+ ft.,109,229,23,25,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,246,2,6,Above the Break 3,Right Side Center,RC,24+ ft.,206,176,5,27,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,258,2,5,Above the Break 3,Right Side Center,RC,24+ ft.,107,241,40,26,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,261,2,5,Left Corner 3,Left Side,L,24+ ft.,-248,72,20,25,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20230301,MIL,ORL,22200939,266,2,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-66,17,38,6,TRUE,TRUE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,279,2,3,Above the Break 3,Left Side Center,LC,24+ ft.,-112,241,37,26,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,282,2,3,Restricted Area,Center,C,Less Than 8 ft.,2,16,14,1,TRUE,FALSE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,287,2,2,Right Corner 3,Right Side,R,24+ ft.,224,21,51,22,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,291,2,2,Restricted Area,Center,C,Less Than 8 ft.,-4,15,23,1,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,294,2,1,Above the Break 3,Center,C,24+ ft.,-65,271,50,27,TRUE,FALSE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,316,2,1,Right Corner 3,Right Side,R,24+ ft.,225,25,2,22,TRUE,TRUE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,324,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4,75,31,7,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,327,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,10,47,0,4,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Tip Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,344,3,11,Restricted Area,Center,C,Less Than 8 ft.,0,0,26,0,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,342,3,11,Above the Break 3,Right Side Center,RC,24+ ft.,179,212,26,27,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,355,3,10,Right Corner 3,Right Side,R,24+ ft.,229,4,54,22,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Alley Oop Layup shot,2PT Field Goal,20230301,MIL,ORL,22200939,361,3,10,Restricted Area,Center,C,Less Than 8 ft.,36,10,29,3,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,365,3,10,Above the Break 3,Center,C,24+ ft.,1,263,2,26,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,20230301,MIL,ORL,22200939,378,3,9,Restricted Area,Center,C,Less Than 8 ft.,10,22,2,2,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Dunk Shot,2PT Field Goal,20230301,MIL,ORL,22200939,381,3,8,Restricted Area,Center,C,Less Than 8 ft.,5,11,35,1,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,385,3,8,Above the Break 3,Right Side Center,RC,24+ ft.,125,238,3,26,TRUE,FALSE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,405,3,7,Right Corner 3,Right Side,R,24+ ft.,232,2,17,23,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230301,MIL,ORL,22200939,409,3,6,In The Paint (Non-RA),Center,C,8-16 ft.,-58,105,39,11,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Fadeaway Jump Shot,2PT Field Goal,20230301,MIL,ORL,22200939,421,3,6,In The Paint (Non-RA),Center,C,8-16 ft.,-65,115,17,13,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,426,3,5,Above the Break 3,Left Side Center,LC,24+ ft.,-134,238,5,27,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,430,3,4,Left Corner 3,Left Side,L,24+ ft.,-236,-13,34,23,TRUE,FALSE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,439,3,4,Above the Break 3,Center,C,24+ ft.,66,252,18,26,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,447,3,3,Above the Break 3,Right Side Center,RC,24+ ft.,214,144,54,25,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,453,3,3,Above the Break 3,Right Side Center,RC,24+ ft.,152,218,31,26,TRUE,FALSE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,456,3,3,Right Corner 3,Right Side,R,24+ ft.,228,15,0,22,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,469,3,2,Above the Break 3,Right Side Center,RC,24+ ft.,93,247,13,26,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Pullup Jump shot,2PT Field Goal,20230301,MIL,ORL,22200939,473,3,1,In The Paint (Non-RA),Center,C,8-16 ft.,-36,110,38,11,TRUE,FALSE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,485,3,1,Above the Break 3,Center,C,24+ ft.,-1,253,12,25,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,491,3,1,Above the Break 3,Center,C,24+ ft.,55,252,3,25,TRUE,TRUE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,501,3,0,Above the Break 3,Right Side Center,RC,24+ ft.,165,195,23,25,TRUE,TRUE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,514,4,11,Above the Break 3,Right Side Center,RC,24+ ft.,91,242,45,25,TRUE,FALSE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,518,4,11,Above the Break 3,Center,C,24+ ft.,80,251,5,26,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,533,4,10,Above the Break 3,Left Side Center,LC,24+ ft.,-212,196,10,28,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,535,4,10,Above the Break 3,Left Side Center,LC,24+ ft.,-199,196,4,27,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Dunk Shot,2PT Field Goal,20230301,MIL,ORL,22200939,539,4,9,Restricted Area,Center,C,Less Than 8 ft.,10,17,40,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Fadeaway Jump Shot,2PT Field Goal,20230301,MIL,ORL,22200939,548,4,8,Mid-Range,Left Side Center,LC,16-24 ft.,-87,144,56,16,TRUE,TRUE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,554,4,8,Above the Break 3,Left Side Center,LC,24+ ft.,-223,123,20,25,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,562,4,7,Above the Break 3,Center,C,24+ ft.,53,274,53,27,TRUE,FALSE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,566,4,7,Above the Break 3,Center,C,24+ ft.,-47,279,21,28,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Floating Jump shot,2PT Field Goal,20230301,MIL,ORL,22200939,580,4,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-39,34,24,5,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,590,4,5,Restricted Area,Center,C,Less Than 8 ft.,0,25,56,2,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,593,4,5,Above the Break 3,Left Side Center,LC,24+ ft.,-223,121,26,25,TRUE,TRUE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,609,4,4,Restricted Area,Center,C,Less Than 8 ft.,4,8,59,0,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,614,4,4,Above the Break 3,Left Side Center,LC,24+ ft.,-185,242,38,30,TRUE,TRUE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,635,4,4,Right Corner 3,Right Side,R,24+ ft.,228,32,17,23,TRUE,TRUE
2023,2022-23,1610612749,203648,Shot Chart Detail,Thanasis Antetokounmpo,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,642,4,3,Above the Break 3,Right Side Center,RC,24+ ft.,147,204,36,25,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Missed Shot,Step Back Jump shot,2PT Field Goal,20230301,MIL,ORL,22200939,650,4,3,Mid-Range,Center,C,16-24 ft.,28,210,10,21,TRUE,FALSE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,652,4,2,Above the Break 3,Left Side Center,LC,24+ ft.,-142,241,57,27,TRUE,TRUE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,655,4,2,Above the Break 3,Center,C,24+ ft.,-75,274,15,28,TRUE,FALSE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20230301,MIL,ORL,22200939,659,4,1,Above the Break 3,Right Side Center,RC,24+ ft.,116,235,42,26,TRUE,FALSE
2023,2022-23,1610612749,203086,Shot Chart Detail,Meyers Leonard,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230301,MIL,ORL,22200939,663,4,1,Above the Break 3,Center,C,24+ ft.,-21,267,15,26,TRUE,FALSE
2023,2022-23,1610612749,203648,Shot Chart Detail,Thanasis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Dunk Shot,2PT Field Goal,20230301,MIL,ORL,22200939,667,4,0,Restricted Area,Center,C,Less Than 8 ft.,1,11,48,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,9,1,11,Restricted Area,Center,C,Less Than 8 ft.,-13,-1,37,1,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Pullup Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,12,1,11,In The Paint (Non-RA),Left Side,L,8-16 ft.,-65,74,7,9,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,16,1,10,Left Corner 3,Left Side,L,24+ ft.,-239,20,47,23,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,20,1,10,Mid-Range,Right Side Center,RC,16-24 ft.,87,189,8,20,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,24,1,9,Above the Break 3,Right Side Center,RC,24+ ft.,190,235,32,30,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Pullup Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,28,1,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-11,78,5,7,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,38,1,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-62,20,10,6,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Floating Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,44,1,7,Mid-Range,Center,C,8-16 ft.,10,147,39,14,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,48,1,7,Restricted Area,Center,C,Less Than 8 ft.,2,29,14,2,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230304,MIL,PHI,22200960,52,1,6,Above the Break 3,Center,C,24+ ft.,11,257,37,25,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,61,1,6,Above the Break 3,Right Side Center,RC,24+ ft.,141,220,3,26,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Turnaround Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,77,1,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-62,-5,44,6,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,80,1,4,Above the Break 3,Left Side Center,LC,24+ ft.,-116,232,18,25,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,85,1,3,Mid-Range,Right Side,R,16-24 ft.,169,101,50,19,TRUE,TRUE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,96,1,3,Restricted Area,Center,C,Less Than 8 ft.,-11,5,9,1,TRUE,TRUE
2023,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230304,MIL,PHI,22200960,108,1,1,Above the Break 3,Right Side Center,RC,24+ ft.,89,260,58,27,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Floating Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,112,1,1,Restricted Area,Center,C,Less Than 8 ft.,-12,8,32,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,131,1,1,Restricted Area,Center,C,Less Than 8 ft.,32,9,5,3,TRUE,FALSE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,141,1,0,Left Corner 3,Left Side,L,24+ ft.,-235,43,30,23,TRUE,FALSE
2023,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,143,1,0,Above the Break 3,Center,C,24+ ft.,24,255,23,25,TRUE,FALSE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Running Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,147,1,0,Mid-Range,Right Side,R,16-24 ft.,153,101,0,18,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,20230304,MIL,PHI,22200960,153,2,11,Restricted Area,Center,C,Less Than 8 ft.,-15,11,45,1,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,157,2,11,Restricted Area,Center,C,Less Than 8 ft.,2,21,1,2,TRUE,TRUE
2023,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Made Shot,Step Back Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,159,2,10,Mid-Range,Right Side Center,RC,16-24 ft.,168,137,36,21,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,174,2,9,Restricted Area,Center,C,Less Than 8 ft.,-17,22,35,2,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230304,MIL,PHI,22200960,181,2,8,Above the Break 3,Left Side Center,LC,24+ ft.,-80,241,42,25,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Hook Shot,2PT Field Goal,20230304,MIL,PHI,22200960,199,2,7,In The Paint (Non-RA),Center,C,8-16 ft.,23,80,49,8,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,205,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,168,208,9,26,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Step Back Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,227,2,6,Mid-Range,Left Side Center,LC,16-24 ft.,-82,142,6,16,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,229,2,5,Left Corner 3,Left Side,L,24+ ft.,-230,17,41,23,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Floating Jump shot,2PT Field Goal,20230304,MIL,PHI,22200960,233,2,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5,62,8,6,TRUE,FALSE
2023,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Turnaround Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,245,2,4,Mid-Range,Left Side,L,8-16 ft.,-158,0,18,15,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230304,MIL,PHI,22200960,249,2,4,Above the Break 3,Right Side Center,RC,24+ ft.,134,245,2,27,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,252,2,3,Above the Break 3,Center,C,24+ ft.,10,247,39,24,TRUE,TRUE
2023,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,264,2,2,Restricted Area,Center,C,Less Than 8 ft.,-26,16,53,3,TRUE,FALSE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20230304,MIL,PHI,22200960,270,2,2,Above the Break 3,Right Side Center,RC,24+ ft.,163,197,22,25,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,283,2,1,Left Corner 3,Left Side,L,24+ ft.,-223,16,53,22,TRUE,FALSE
2023,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20230304,MIL,PHI,22200960,285,2,1,In The Paint (Non-RA),Center,C,8-16 ft.,7,135,49,13,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20230304,MIL,PHI,22200960,288,2,1,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5,47,13,4,TRUE,TRUE
2023,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Made Shot,Driving Hook Shot,2PT Field Goal,20230304,MIL,PHI,22200960,296,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,13,72,43,7,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230304,MIL,PHI,22200960,306,2,0,Restricted Area,Center,C,Less Than 8 ft.,-16,14,2,2,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20230304,MIL,PHI,22200960,315,3,11,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2,41,39,4,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230304,MIL,PHI,22200960,318,3,10,Above the Break 3,Left Side Center,LC,24+ ft.,-184,194,59,26,TRUE,TRUE
